idx,repository,language,architecture,community,continuous_integration,documentation,history,issues,license,size,unit_test,stars,scorebased_org,randomforest_org,scorebased_utl,randomforest_utl
1582398,bennidi/mbassador,Java,0.982301,4,0,0.232043,9.25,3.785714,1,5479,0.357262,339,1,1,1,1
99721,spring-projects/spring-restdocs,Java,0.905405,1,0,0.278349,13.6,7.8,1,4631,0.466308,339,1,1,1,1
626296,libgdx/ashley,Java,0.984375,4,0,0.240641,12.2,5.68,1,4443,0.505353,338,1,1,1,1
1719873,Nilhcem/FakeSMTP,Java,0.690909,1,0,0.320136,3.641026,0.615385,1,2274,0.139484,337,1,1,1,1
664029,medyo/dynamicbox,Java,0.8,3,0,0.084673,9.0,7.0,0,996,0.0,337,0,0,1,1
1851221,sk89q/worldguard,Java,0.981013,5,1,0.329363,35.941177,4.137255,1,26313,0.098264,337,1,1,1,1
1433081,JakeWharton/salvage,Java,1.0,2,1,0.145861,0.666667,0.444444,1,672,0.258065,337,1,0,1,1
1709302,freemarker/freemarker,Java,0.993333,1,0,0.211309,19.35,0.283333,1,98394,0.197374,336,1,1,1,1
273601,asciidocfx/AsciidocFX,Java,0.984848,2,1,0.050922,103.400002,8.4,1,362200,0.0,336,1,1,1,1
945717,mcxiaoke/minicat,Java,0.975369,1,0,0.156799,9.952381,0.238095,1,30120,0.0,336,0,1,1,1
945513,apache/struts,Java,0.97977,1,0,0.25643,26.647058,2.235294,1,392273,0.059841,336,1,1,1,1
1852205,pires/android-obd-reader,Java,1.0,3,0,0.179191,3.133333,1.316667,1,2339,0.0,335,1,1,1,1
725615,facebook/proguard,Java,0.973776,1,0,0.310751,0.0,0.0,1,72286,0.0,335,0,0,1,0
1206620,relayrides/pushy,Java,0.955556,1,1,0.342358,33.210526,8.368421,0,4658,0.387911,335,0,1,1,1
1708336,apache/giraph,Java,0.900981,9,0,0.38752,12.607143,0.25,1,87739,0.133621,334,1,1,1,1
1567211,lviggiano/owner,Java,0.95,1,1,0.210416,30.538462,4.769231,1,12359,0.595178,334,1,1,1,1
467325,kyze8439690/ResideLayout,Java,0.5,1,0,0.14248,4.0,1.0,1,1019,0.0,333,0,0,1,1
1608940,yxl/DownloadProvider,Java,0.952381,1,0,0.311928,0.423077,0.423077,1,5936,0.0,333,0,0,1,1
298729,real-logic/Agrona,Java,0.9625,3,0,0.287855,18.25,1.0,1,8456,0.372962,333,1,1,1,1
176306,AndroidDeveloperLB/ActionBarPreferenceActivity,Java,0.5,1,0,0.048611,34.0,0.0,1,305,0.0,333,0,0,1,1
1737301,sgroschupf/zkclient,Java,0.96,3,0,0.276029,1.584615,0.215385,1,3692,0.352543,333,1,1,1,1
1744837,jim618/multibit,Java,0.980892,1,1,0.202517,36.048779,16.804878,1,39082,0.122759,333,1,1,1,1
1748140,larsgeorge/hbase-book,Java,0.928571,1,0,0.07054,3.510638,0.12766,0,28642,0.0,333,0,0,1,0
147991,ikew0ng/SwitchButton,Java,0.857143,2,0,0.392986,2.25,0.25,0,678,0.0,332,0,0,1,1
1706835,yahoo/oozie,Java,0.996947,7,0,0.23978,17.533333,55.866669,1,87645,0.030692,331,1,1,1,1
499030,smanikandan14/SlimDownloadManager,Java,0.8,2,0,0.189672,0.0,0.0,1,893,0.0,331,0,0,1,0
1772395,smanikandan14/ThinDownloadManager,Java,0.818182,2,0,0.148543,29.0,3.5,1,1469,0.0,331,1,1,1,1
1389777,kristofa/brave,Java,0.957547,1,1,0.106893,16.045456,3.045455,1,22860,0.198908,331,1,1,1,1
392839,rejasupotaro/Puree,Java,0.909091,1,0,0.025529,116.0,2.0,1,1758,0.0,330,0,1,1,1
1787669,rejasupotaro/LogHouse,Java,0.9,1,0,0.028928,88.0,3.0,1,1707,0.061472,330,1,1,1,1
101353,jakob-grabner/Circle-Progress-View,Java,0.4,1,0,0.160237,0.0,0.0,1,1506,0.0,330,0,0,1,0
569550,Mariuxtheone/Teleport,Java,0.666667,1,0,0.187825,7.0,5.5,1,1620,0.0,330,0,1,1,1
1747156,FasterXML/jackson-annotations,Java,0.702703,2,1,0.663071,7.641026,1.435897,1,993,0.0,329,1,1,1,1
1599841,intel-hadoop/HiBench,Java,0.25,10,0,0.375956,6.866667,2.666667,1,3494,0.0,329,1,1,1,1
1737432,mpatric/mp3agic,Java,1.0,2,1,0.010361,3.846154,1.230769,1,7257,0.363885,329,1,1,1,1
1842618,nolanlawson/Catlog,Java,0.912281,1,0,0.092314,5.272727,0.909091,1,8436,0.009352,329,1,1,1,1
453845,square/burst,Java,0.88,3,1,0.138175,20.0,5.833333,1,1487,0.276515,328,1,1,1,1
1377596,pmerienne/trident-ml,Java,1.0,2,0,0.240492,5.666667,0.666667,1,6081,0.233367,328,1,1,1,1
1429588,Netflix/netflix-graph,Java,0.964286,2,0,0.338265,2.611111,0.277778,1,3186,0.229198,328,1,1,1,1
605462,googlesamples/android-Camera2Basic,Java,0.8,1,0,0.335544,0.888889,0.666667,1,1162,0.027687,328,0,0,1,1
1224911,cricklet/Android-PanesLibrary,Java,0.894737,1,0,0.563601,1.809524,0.52381,1,4014,0.0,328,0,0,1,1
115902,aol/simple-react,Java,0.976378,1,0,0.25463,68.333336,7.666667,1,12150,0.558307,327,1,1,1,1
1018538,theredsunrise/AndroidCoolDragAndDropGridView,Java,0.875,1,0,0.034137,0.0,0.0,0,969,0.0,327,0,0,0,0
1432408,Netflix/karyon,Java,0.941176,6,0,0.147149,9.638889,5.0,1,9110,0.149111,326,1,1,1,1
1422959,jamesward/play-rest-security,Java,0.909091,2,0,0.012857,1.411765,0.411765,0,744,0.525847,326,0,0,1,1
372525,cprcrack/VideoEnabledWebView,Java,0.8,2,0,0.184516,0.0,0.0,1,695,0.0,326,0,0,1,0
1849750,cloudfoundry/uaa,Java,0.964286,10,1,0.168546,79.951218,3.804878,1,102775,0.557198,326,1,1,1,1
1773041,isaiah/jubilee,Java,1.0,1,1,0.229573,17.666668,1.6,1,4812,0.0,325,1,1,1,1
1711092,Countly/countly-sdk-android,Java,0.885714,5,1,0.18854,4.735294,1.382353,1,5097,0.002075,325,1,1,1,1
1844920,ajoberstar/gradle-git,Java,0.166667,1,1,0.236486,8.675676,2.945946,1,2209,0.0,324,1,1,1,1
1735545,senseidb/zoie,Java,0.979021,5,0,0.157921,4.352941,0.088235,1,18246,0.160382,324,1,1,1,1
1850685,eclipse/jgit,Java,0.96318,8,0,0.388911,11.302326,0.44186,1,152605,0.403891,324,1,1,1,1
1739380,NightWhistler/PageTurner,Java,0.992806,1,0,0.159622,22.236841,15.0,1,19444,0.034803,324,1,1,1,1
459443,SkymindIO/nd4j,Java,0.993333,3,0,0.308319,128.600006,3.6,1,30994,0.098782,324,1,1,1,1
1852610,floodlight/floodlight,Java,0.98495,15,0,0.195077,57.974358,13.179487,1,92405,0.18635,324,1,1,1,1
101035,deeplearning4j/nd4j,Java,0.990798,3,0,0.323053,63.599998,7.6,1,49166,0.079582,324,1,1,1,1
456596,AppliedEnergistics/Applied-Energistics-2,Java,0.955005,2,0,0.214488,128.53334,71.599998,1,93898,0.002241,323,1,1,1,1
1836621,ktoso/maven-git-commit-id-plugin,Java,1.0,2,1,0.280735,11.510204,3.591837,1,5155,0.437182,323,1,1,1,1
1477099,anupcowkur/Android-Wheel-Menu,Java,1.0,1,0,0.266458,3.090909,0.818182,1,287,0.0,323,0,0,1,1
1847533,johnkil/SideNavigation,Java,0.666667,1,0,0.269468,2.529412,1.117647,1,2168,0.0,323,0,1,1,1
1688906,JorenSix/TarsosDSP,Java,0.893617,2,0,0.321374,4.893617,0.723404,1,25560,0.048285,322,1,1,1,1
1022402,JustinSDK/JavaSE6Tutorial,Java,0.531532,1,0,0.055514,9.923077,0.230769,0,18618,0.0,322,0,0,1,1
848565,lemire/RoaringBitmap,Java,1.0,1,1,0.172302,20.333332,1.666667,1,13826,0.4335,322,1,1,1,1
1425271,Parquet/parquet-mr,Java,0.992126,11,1,0.262626,67.5,14.7,1,52781,0.276056,322,1,1,1,1
1715388,elasticsearch/elasticsearch-mapper-attachments,Java,1.0,2,0,0.224671,6.184211,3.052632,1,2407,0.492298,322,1,1,1,1
967325,addthis/hydra,Java,0.994658,5,0,0.209336,138.071426,12.071429,1,326468,0.14179,322,1,1,1,1
1186472,komoot/photon,Java,1.0,3,0,0.100688,33.222221,8.555556,0,5783,0.302583,322,1,1,1,1
59746,elastic/elasticsearch-mapper-attachments,Java,1.0,2,0,0.223846,4.37037,0.37037,1,2412,0.623877,322,1,1,1,1
462261,databricks/reference-apps,Java,0.825,3,0,0.160034,23.75,12.75,1,4121,0.0,321,1,1,1,1
1741670,immutant/immutant,Java,0.0,2,1,0.145878,42.619049,0.380952,1,8516,0.0,321,1,1,1,1
1319166,JSQLParser/JSqlParser,Java,0.994444,1,0,0.263615,8.764706,3.529412,1,12432,0.308487,321,1,1,1,1
550684,WhisperSystems/Flock,Java,0.99435,1,0,0.177925,17.428572,12.142857,1,28913,0.06509,321,1,1,1,1
280366,antonkrasov/AndroidProgressLayout,Java,0.9,1,0,0.041878,31.0,1.0,0,903,0.0,319,0,0,1,1
289310,lukeFalsina/Grab-n-Run,Java,0.875,1,0,0.301331,18.833332,0.0,1,5194,0.0,319,0,0,1,1
1326619,sksamuel/scrimage,Java,0.995,1,1,0.296501,28.380953,3.619048,1,21687,0.0,319,1,1,1,1
297087,FredJul/Flym,Java,0.983051,2,0,0.155748,27.5,17.833332,1,12895,0.0,319,1,1,1,1
1525648,passy/Android-DirectoryChooser,Java,0.75,1,1,0.088646,7.75,2.041667,1,1871,0.168224,318,1,1,1,1
1576762,vladexologija/PinterestListView,Java,0.666667,1,0,0.035088,0.217391,0.086957,0,224,0.0,317,0,0,1,0
1850546,karussell/snacktory,Java,1.0,3,1,0.094713,3.355556,0.711111,1,99063,0.419869,317,1,1,1,1
1744059,eddieringle/hubroid,Java,0.918367,1,0,0.2982,5.208333,1.708333,1,7331,0.0,317,0,1,1,1
1672425,stickfigure/objectify,Java,0.976879,2,1,0.292296,12.604651,0.325581,1,17665,0.457167,317,1,1,1,1
1760030,jhalterman/modelmapper,Java,0.966997,1,1,0.24086,9.045455,3.045455,1,17232,0.596819,317,1,1,1,1
1746428,myabc/markdownj,Java,0.947368,1,1,0.174129,0.864407,0.372881,1,2988,0.301115,316,0,1,1,1
18533,objectify/objectify,Java,0.976879,0,1,0.292296,0.0,0.0,1,17665,0.457167,316,0,0,1,1
1192576,nicolasjafelle/PagingListView,Java,0.888889,2,0,0.134463,2.5,0.5,1,881,0.0,316,1,0,1,1
1845304,sephiroth74/AndroidWheel,Java,0.909091,1,0,0.273651,1.125,0.75,0,1175,0.0,315,0,0,1,1
1250353,umano/MultiItemRowListAdapter,Java,1.0,2,0,0.072202,1.571429,1.285714,1,577,0.0,315,0,0,1,1
461389,chiemy/JellyViewPager,Java,0.888889,1,0,0.145809,0.0,0.0,0,745,0.0,315,0,0,0,0
1227153,Huawei-Hadoop/hindex,Java,0.991983,2,0,0.238206,2.0,3.1875,1,340328,0.302801,315,1,1,1,1
753830,flavienlaurent/activityanimation,Java,1.0,1,0,0.026119,0.0,0.0,0,1069,0.0,314,0,0,0,0
1760236,codebutler/android-websockets,Java,1.0,1,0,0.065666,1.0,1.357143,0,564,0.0,314,0,0,1,1
807707,ufo22940268/android-justifiedtextview,Java,0.375,1,0,0.120815,3.25,0.25,1,716,0.0,314,0,0,1,1
1848737,spacecowboy/NotePad,Java,0.932367,1,1,0.250372,32.486485,6.189189,1,42250,0.000394,314,1,1,1,1
1844243,ryantenney/metrics-spring,Java,0.985507,1,1,0.234756,10.911765,3.147059,1,5601,0.326401,313,1,1,1,1
1408233,HaraldWalker/user-agent-utils,Java,1.0,1,0,0.191769,8.619048,3.714286,1,13540,0.556526,313,1,1,1,1
1852204,fusesource/leveldbjni,Java,0.961538,1,0,0.134769,3.828571,1.485714,1,37068,0.303188,313,1,1,1,1
1403557,umeng/apf,Java,0.444444,2,0,0.276392,0.0,0.0,0,468,0.0,313,0,0,1,0
1767615,twitter/cloudhopper-smpp,Java,0.993197,5,1,0.347161,3.208333,1.75,1,12427,0.307126,312,1,1,1,1
1182070,torryharris/TH-ProgressButton,Java,1.0,2,0,0.127436,0.0,0.0,1,652,0.0,312,0,0,1,0
1025720,learnNcode/MediaChooser,Java,1.0,1,0,0.261456,3.461538,1.076923,1,2489,0.0,312,0,1,1,1
141572,MoshDev/AndroidIndicators,Java,0.833333,1,0,0.06603,25.0,2.0,1,1360,0.0,311,0,1,1,1
844184,apache/curator,Java,0.977642,4,0,0.159923,27.4375,4.3125,1,89028,0.179578,311,1,1,1,1
1823031,drewnoakes/metadata-extractor,Java,0.986239,1,1,0.323241,3.662338,0.642857,1,21906,0.142313,311,1,1,1,1
815552,ysc/word,Java,1.0,1,0,0.286388,50.299999,0.1,1,6345,0.165103,310,1,1,1,1
1229581,forcedotcom/aura,Java,0.977003,8,0,0.241979,379.142853,1.666667,1,514048,0.05693,310,1,1,1,1
1599725,olivergierke/spring-restbucks,Java,0.901961,1,1,0.173069,4.785714,1.0,1,19052,0.435604,310,1,1,1,1
1849014,cloudera/crunch,Java,1.0,1,0,0.257355,9.25641,1.538462,1,20488,0.248698,309,1,1,1,1
1744805,appfuse/appfuse,Java,0.96888,1,0,0.185401,30.984734,0.167939,1,48829,0.167028,309,1,1,1,1
713017,jindrapetrik/jpexs-decompiler,Java,0.978663,2,0,0.318422,49.648148,0.351852,1,186940,0.016065,309,1,1,1,1
1850888,rhuss/jolokia,Java,1.0,1,1,0.259681,24.490566,3.566038,1,55355,0.389434,309,1,1,1,1
1170853,pyricau/shipfaster,Java,0.966667,1,0,0.019629,30.0,2.0,1,910,0.147826,308,1,1,1,1
1334280,mogoweb/chromium_webview,Java,0.953425,2,0,0.307784,8.5,1.722222,1,40698,0.013689,307,1,1,1,1
1665381,ArcBees/GWTP,Java,0.946429,7,1,0.411886,52.166668,11.816667,1,29925,0.142623,306,1,1,1,1
5178,zserge/anvil,Java,1.0,1,0,0.025163,0.0,0.0,1,9504,0.0,306,0,0,1,0
1718464,mikiobraun/jblas,Java,0.905882,3,1,0.306394,2.717949,1.230769,1,20692,0.181782,306,1,1,1,1
1817213,rhuss/docker-maven-plugin,Java,0.974359,1,1,0.213618,33.5,11.333333,1,8718,0.252444,305,1,1,1,1
1632361,haraldk/TwelveMonkeys,Java,0.95442,1,0,0.36985,11.0,3.205128,1,82831,0.26298,305,1,1,1,1
625341,etsy/Conjecture,Java,0.968254,4,0,0.209548,16.857143,4.714286,1,8084,0.082124,304,1,1,1,1
281374,GhostFlying/LocationReportEnabler,Java,0.6,1,0,0.062016,5.75,3.0,1,169,0.0,303,0,1,1,1
1638456,Qieqie/paoding-rose,Java,0.953795,1,0,0.343302,1.857143,3.142857,1,18398,0.028795,303,0,1,1,1
855785,my2iu/Jinq,Java,0.971429,2,0,0.151267,31.090908,0.272727,1,18733,0.112619,303,1,1,1,1
773096,alorma/TimelineView,Java,0.75,1,0,0.114833,0.0,0.0,1,612,0.0,303,0,0,1,1
1567597,jprante/elasticsearch-knapsack,Java,0.996078,1,1,0.297523,3.518519,2.333333,1,24497,0.078996,303,1,1,1,1
1763653,blazsolar/android-collapse-calendar-view,Java,0.966667,1,1,0.055412,14.333333,0.5,1,3161,0.405226,302,1,1,1,1
1735154,apache/httpclient,Java,0.949468,2,0,0.325166,26.038462,1.076923,1,79164,0.461076,302,1,1,1,1
1847965,caprica/vlcj,Java,0.905882,1,0,0.507823,18.416668,7.729167,1,20392,0.404156,302,1,1,1,1
447304,linkedin/ml-ease,Java,1.0,1,0,0.174589,0.0,0.0,1,9318,0.0,302,0,0,1,0
1631304,foxykeep/ContentProviderCodeGenerator,Java,1.0,1,0,0.35988,3.0,1.227273,0,3842,0.0,302,0,0,1,1
601590,quran/quran_android,Java,0.5,4,0,0.099315,17.838711,2.0,0,26904,0.0,301,0,1,1,1
1692626,evernote/evernote-sdk-android,Java,0.955556,3,0,0.315153,3.8,1.285714,1,6627,0.0,301,1,1,1,1
594290,Telly/FloatingAction,Java,0.833333,1,0,0.051977,6.0,2.5,1,996,0.0,300,0,0,1,1
1353596,amigold/FunDapter,Java,0.970588,3,0,0.165787,2.3125,1.125,1,1912,0.0,300,1,1,1,1
320990,jingchenUSTC/PullToRefreshAndLoad,Java,0.2,2,0,0.101266,6.75,0.75,0,1726,0.0,300,0,0,1,1
1566689,MartinvanZ/Inscription,Java,0.625,3,0,0.116578,3.5,1.333333,1,852,0.0,299,1,1,1,1
1848792,cometd/cometd,Java,0.973913,2,0,0.17405,21.622643,0.528302,1,70733,0.537923,299,1,1,1,1
1404618,mcxiaoke/fanfouapp-opensource,Java,0.987952,1,0,0.217463,0.866667,0.133333,1,30863,0.0,299,0,0,1,1
1746176,brutall/brut.apktool,Java,0.993421,2,0,0.282322,5.821429,0.357143,1,32091,0.025922,299,1,1,1,1
1624004,tntim96/JSCover,Java,0.985816,1,0,0.490264,25.0,6.448276,1,54612,0.627527,298,1,1,1,1
541024,JackCho/AndroidVideoView,Java,0.777778,2,0,0.104508,3.5,0.0,0,880,0.0,298,0,0,1,0
487506,coderkiss/ProMosaic,Java,1.0,2,0,0.006843,0.0,0.0,1,1209,0.0,298,0,0,1,0
587307,rejasupotaro/MaterialDesignSample,Java,0.891892,1,0,0.013602,0.0,0.0,0,2366,0.0,298,0,0,0,0
1791544,chariotsolutions/phonegap-nfc,Java,0.8,2,0,0.118828,9.068182,3.75,1,2815,0.0,298,1,1,1,1
30021,kenumir/MaterialSettings,Java,0.818182,1,0,0.05615,0.0,0.0,1,1915,0.0,298,0,0,1,0
1709301,gresrun/jesque,Java,0.981481,2,1,0.320027,4.613636,1.659091,1,9197,0.506211,297,1,1,1,1
465809,davidmoten/rtree,Java,1.0,1,1,0.151998,115.666664,3.666667,1,4705,0.466422,297,1,1,1,1
910386,googlecast/CastVideos-android,Java,0.833333,2,0,0.203047,2.846154,2.076923,1,3984,0.0,297,1,1,1,1
168458,chiuki/android-recyclerview,Java,0.8,1,0,0.034722,0.0,0.0,1,879,0.0,296,0,0,1,0
110338,ustwo/Clockwise,Java,0.888889,1,0,0.41126,24.0,12.0,1,1418,0.197483,296,1,1,1,1
759147,wuyexiong/transparent-over-animtabsview,Java,0.4,2,1,0.064103,12.0,1.0,1,592,0.0,296,1,1,1,1
793060,HiddenStage/divide,Java,0.867347,2,0,0.384661,14.285714,1.857143,1,12548,0.077487,295,1,1,1,1
1848513,CloudifySource/cloudify,Java,0.856618,9,1,0.316592,181.054047,2.756757,1,95043,0.115751,295,1,1,1,1
485102,r0adkll/PostOffice,Java,0.857143,1,0,0.281204,11.5,4.5,1,4797,0.0,295,0,1,1,1
36026,SleepyTrousers/EnderIO,Java,0.912044,2,0,0.132191,170.0,128.0,1,103200,0.0,294,1,1,1,1
1702417,headius/thread_safe,Java,1.0,4,1,0.310122,3.088235,1.441176,1,8344,0.003115,294,1,1,1,1
1022805,JakeWharton/madge,Java,0.666667,1,1,0.065353,3.076923,0.769231,1,1015,0.0,294,1,1,1,1
1518207,jzachr/goldenorb,Java,0.985816,0,0,0.350841,0.0,0.0,1,11729,0.301752,294,0,0,1,0
337952,boxme/CustomCameraApp,Java,0.333333,1,0,0.086915,0.0,0.0,1,1004,0.0,293,0,0,1,0
1849720,mitreid-connect/OpenID-Connect-Java-Spring-Server,Java,0.99569,4,1,0.213708,47.195122,17.756098,1,52695,0.254727,293,1,1,1,1
294819,jhusain/learnrxjava,Java,0.868421,3,0,0.249745,0.0,0.0,0,2961,0.193525,292,0,0,1,0
1746854,IVPR/Weave,Java,0.975728,4,0,0.192254,133.777771,0.066667,1,253616,0.145881,292,1,1,1,1
1846540,winder/Universal-G-Code-Sender,Java,0.710145,2,0,0.181624,14.125,7.5625,1,23580,0.144455,292,1,1,1,1
1240782,SalomonBrys/ANR-WatchDog,Java,0.8,1,0,0.151659,1.578947,0.263158,1,749,0.0,291,0,0,1,1
1741595,banq/jdonframework,Java,0.966292,1,0,0.295067,9.714286,0.428571,1,38552,0.013004,291,1,1,1,1
912472,larsga/Duke,Java,0.990783,3,1,0.153083,11.714286,19.285713,1,18659,0.358989,291,1,1,1,1
270590,yaa110/Effects-Pro,Java,0.947368,1,0,0.045324,8.666667,0.666667,1,6333,0.0,290,0,1,1,1
611180,deano2390/FlowTextView,Java,0.923077,1,0,0.194776,3.608696,0.782609,1,7737,0.0,290,0,1,1,1
533867,malmstein/fenster,Java,0.833333,1,0,0.082934,36.5,4.5,1,3010,0.0,290,0,1,1,1
190554,kinneyyan/my36kr,Java,0.959184,1,0,0.218441,13.0,0.0,1,12111,0.0,290,0,0,1,1
1848246,mcMMO-Dev/mcMMO,Java,0.986264,5,0,0.136234,122.264153,47.905659,1,42438,0.0,289,1,1,1,1
1369,kinneyyan/36krReader,Java,0.911765,1,0,0.225251,0.0,0.0,1,7704,0.0,289,0,0,1,0
1431928,halzhang/StartupNews,Java,0.927711,1,1,0.30141,6.636364,0.590909,1,32812,0.001044,289,1,1,1,1
968366,jgilfelt/GhostLog,Java,0.814815,1,0,0.132497,9.181818,0.727273,1,3022,0.0,289,0,1,1,1
993715,gwtbootstrap3/gwtbootstrap3,Java,0.949861,4,1,0.483969,39.599998,21.466667,1,13403,0.031466,289,1,1,1,1
747935,liyiorg/weixin-popular,Java,1.0,1,0,0.183764,5.818182,1.181818,1,5758,0.0,288,0,1,1,1
1743987,commonsguy/cwac-loaderex,Java,0.9,2,0,0.245149,1.551724,0.517241,1,1595,0.0,288,0,0,1,1
297468,passy/scdl,Java,0.978102,1,0,0.204335,7.692308,0.076923,1,11100,0.167967,288,1,1,1,1
